CC or CH,Apartment Name,CC_ID,Priority_Last Date,Priority,Add,District,City,Latitude,Longitude,CL Apartment Name,Ngày hoàn thành,Handover Y-Q,Quantity,Ngày bàn giao cuối cùng,Số Lượng Biệt Thự,Price/m2,rating,user_ratings_total,business_status,place_id,Total Population,Total Households,Average Household Size,CC_Segment,Sales,que_point,Close_Store
CC,Centum Wealth,CCHMI0930,,0,"Ngã 3 Phan Chu Trinh, Xa lộ Hà Nội,Hiệp Phú,Quận 9,TP. Hồ Chí Minh",Quận 9,Hồ Chí Minh,10.84164,106.7712,Centum Wealth,6/30/2019,2019-2,518,,,25,,,,,,,,Trung bình,,,
CC,I-Home,CCHMI0931,,0,"359 Phạm Văn Chiêu,Phường 14,Quận Gò Vấp,TP. Hồ Chí Minh",Quận Gò Vấp,Hồ Chí Minh,10.85084,106.6536,I-Home,6/30/2015,2015-2,507,,,14,,,,,,,,Trung bình,,,
CC,Tilia Residences,CCHMI0932,,0,"Thủ Thiêm,Quận 2,TP. Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.7733,106.7161,Tilia Residences,6/30/2020,2020-2,472,,,73,,,,,,,,Cao cấp,,,
CC,Heaven (block Cityview),CCHMI0933,,0,"Số 192 đường Phạm Đức Sơn,Phường 16,Quận 8,TP. Hồ Chí Minh",Quận 8,Hồ Chí Minh,10.72339,106.6228,Heaven (block Cityview),3/30/2019,2019-1,480,,,18,,,,,,,,Trung bình,,,
CC,The Galleria Residences,CCHMI0934,,0,"Thuộc The Metropole Thủ Thiêm, Đại lộ Vòng Cung,An Khánh,Quận 2,TP. Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.77834,106.7145,The Galleria Residences,12/30/2021,2021-4,456,,,88,,,,,,,,Cao cấp,,,
CC,D’Lusso,CCHMI0935,,0,"Đường Nguyễn Thị Định,An Phú,Quận 2,TP. Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.78573,106.7568,D’Lusso,12/31/2022,2022-4,474,,,55,,,,,,,,Cao cấp,,,
CC,Golf View Palace,CCHMI0936,,0,"Mặt tiền đường Tân Sơn, P.15, Q.Tân Bình, TP.HCM,Phường 15,Quận Tân Bình,TP. Hồ Chí Minh",Quận Tân Bình,Hồ Chí Minh,10.81878,106.6326,Golf View Palace,9/30/2018,2018-3,470,,,20,,,,,,,,Trung bình,,,
CC,Western Dragon,CCHMI0937,,0,"Đường số 7, phường An Lạc A,Quận Bình Tân,TP. Hồ Chí Minh",Quận Bình Tân,Hồ Chí Minh,10.7517,106.618,Western Dragon,12/30/2017,2017-4,463,,,37,,,,,,,,Trung bình,,,
CC,Dream Home Residence,CCHMI0938,,0,"Khu dân cư Sokico Hưng Long,Phường 14,Quận Gò Vấp,TP. Hồ Chí Minh",Quận Gò Vấp,Hồ Chí Minh,10.66817,106.6232,Dream Home Residence,3/30/2017,2017-1,450,,,15,,,,,,,,Trung bình,,,
CC,Cao ốc OPC – Eximland,CCHMI0939,,0,"1017 Hồng Bàng,Phường 12,Quận 6,TP. Hồ Chí Minh",Quận 6,Hồ Chí Minh,10.75326,106.636,Cao ốc OPC – Eximland,12/30/2013,2013-4,445,,,14,,,,,,,,Trung bình,,,
CC,Alpha Riverside,CCHMI0940,,0,"Số 2, đường Tôn Đức Thắng,Bến Nghé,Quận 1,TP. Hồ Chí Minh",Quận 1,Hồ Chí Minh,10.78262,106.7067,Alpha Riverside,2/15/2021,2021-1,410,,,,,,,,,,,Cao cấp,,,
CC,Căn hộ 12 View,CCHMI0941,,0,"Tân Thới Nhất,Quận 12,TP. Hồ Chí Minh",Quận 12,Hồ Chí Minh,10.82929,106.6144,Căn hộ 12 View,6/30/2015,2015-2,408,,,11,,,,,,,,Trung bình,,,
CC,The Era Premium,CCHMI0942,,0,"Nguyễn Lương Bằng,Phú Mỹ,Quận 7,TP. Hồ Chí Minh",Quận 7,Hồ Chí Minh,10.71588,106.7297,The Era Premium,12/30/2017,2017-4,400,,,22,,,,,,,,Trung bình,,,
CC,Charmington Dragonic,CCHMI0943,,0,"Số 9 đường Tản Đà,Phường 10,Quận 5,TP. Hồ Chí Minh",Quận 5,Hồ Chí Minh,10.75074,106.6645,Charmington Dragonic,6/30/2023,2023-2,400,,,69,,,,,,,,Cao cấp,,,
CC,Viva Plaza,CCHMI0944,,0,"Đường Nguyễn Lương Bằng (nối dài),Phú Mỹ,Quận 7,TP. Hồ Chí Minh",Quận 7,Hồ Chí Minh,10.72631,106.7238,Viva Plaza,9/15/2021,2021-3,295,,,40,,,,,,,,Trung bình,,,
CC,Trung tâm thương mại và Chung cư Soái Kình Lâm,CCHMI0945,,0,"Trần Hưng Đạo,Phường 14,Quận 5,TP. Hồ Chí Minh",Quận 5,Hồ Chí Minh,10.752,106.6575,Trung tâm thương mại và Chung cư Soái Kình Lâm,12/30/2014,2014-4,316,,,,,,,,,,,Trung bình,,,
CC,Thủ Thiêm Thảo Điền,CCHMI0946,,0,"Nguyễn Văn Hưởng,Thảo Điền,Quận 2,TP. Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.81062,106.7308,Thủ Thiêm Thảo Điền,6/30/2016,2016-2,304,,,35,,,,,,,,Trung bình,,,
CC,D - One,CCHMI0947,,0,"Số 12, đường Phan Văn Trị,Phường 7,Quận Gò Vấp,TP. Hồ Chí Minh",Quận Gò Vấp,Hồ Chí Minh,10.82711,106.6893,D - One,1/3/2020,2020-1,226,,,70,,,,,,,,Cao cấp,,,
CC,HQC Bình Trưng Đông,CCHMI0948,,0,"Đường Nguyễn Duy Trinh,Bình Trưng Đông,Quận 2,TP. Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.79045,106.782,HQC Bình Trưng Đông,12/30/2018,2018-4,260,,,18,,,,,,,,Trung bình,,,
CC,Chung cư Linh Trung,CCHMI0949,,0,"6 Đường số 16,Linh Trung,Quận Thủ Đức,TP. Hồ Chí Minh",Quận Thủ Đức,Hồ Chí Minh,10.86087,106.7799,Chung cư Linh Trung,6/2/2016,2016-2,259,,,13,,,,,,,,Trung bình,,,
CC,Hado Riverside,CCHMI0950,,0,"Đường Lê Thị Riêng,,Thới An,Quận 12,TP. Hồ Chí Minh",Quận 12,Hồ Chí Minh,10.87628,106.6548,Hado Riverside,12/30/2018,2018-4,256,,,17,,,,,,,,Trung bình,,,
CC,Căn hộ Canary – Diamond Island,CCHMI0951,,0,"Số 1, đường 104,Bình Trưng Tây,Quận 2,TP. Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.79014,106.7566,Căn hộ Canary – Diamond Island,12/30/2018,2018-4,220,,,,,,,,,,,Trung bình,,,
CC,TDH - River View,CCHMI0952,,0,"KDC Bình Chiểu,Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",Quận Thủ Đức,Hồ Chí Minh,10.87827,106.7256,TDH - River View,12/30/2019,2019-4,214,,,20,,,,,,,,Trung bình,,,
CC,Cao ốc Đông Thuận 1 & 2,CCHMI0953,,0,"Đường Nguyễn Văn Quá,Đông Hưng Thuận,Quận 12,TP. Hồ Chí Minh",Quận 12,Hồ Chí Minh,10.8413,106.6303,Cao ốc Đông Thuận 1 & 2,6/30/2019,2019-2,204,,,21,,,,,,,,Trung bình,,,
CC,Căn hộ Phúc Yên 2,CCHMI0954,,0,"31 Phan Huy Ích,Phường 15,Quận Tân Bình,TP. Hồ Chí Minh",Quận Tân Bình,Hồ Chí Minh,10.82548,106.6302,Căn hộ Phúc Yên 2,10/2/2014,2014-4,200,,,16,,,,,,,,Trung bình,,,
CC,Việt Nam House Tower,CCHMI0955,,0,"Đường Kha Vạn Cân,Linh Ðông,Quận Thủ Đức,TP. Hồ Chí Minh",Quận Thủ Đức,Hồ Chí Minh,10.84353,106.7484,Việt Nam House Tower,3/30/2018,2018-1,190,,,20,,,,,,,,Trung bình,,,
CC,Chung cư An Thái,CCHMI0956,,0,"Đường Phan Huy Ích,Phường 14,Quận Gò Vấp,TP. Hồ Chí Minh",Quận Gò Vấp,Hồ Chí Minh,10.83795,106.6365,Chung cư An Thái,3/30/2013,2013-1,180,,,14,,,,,,,,Trung bình,,,
CC,Saigon Pentaview,CCHMI0957,,0,"Số 201, đường Hoàng Hoa Thám,Phường 6,Bình Thạnh,TP. Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh,10.80951,106.6846,Saigon Pentaview,3/30/2020,2020-1,80,,,21,,,,,,,,Trung bình,,,
CC,Hoàng Quốc Việt,CCHMI0958,,0,"Đường Hoàng Quốc Việt ,Phú Thuận,Quận 7,TP. Hồ Chí Minh",Quận 7,Hồ Chí Minh,10.71421,106.737,Hoàng Quốc Việt,3/30/2017,2017-1,105,,,20,,,,,,,,Trung bình,,,
CC,Citihome Bình Thạnh,CCHMI0959,,0,"Số 471 đường Nơ Trang Long,Phường 13,Bình Thạnh,TP. Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh,10.82183,106.7059,Citihome Bình Thạnh,3/30/2020,2020-1,62,,,33,,,,,,,,Trung bình,,,
CC,Thanh Đa Pearl,CCHMI0960,,0,"762B Bình Quới,Phường 28,Bình Thạnh,TP. Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh,10.82398,106.7325,Thanh Đa Pearl,12/31/2013,2013-4,76,,,126,,,,,,,,Cao cấp,,,
CC,Samland Riverview,CCHMI0961,,0,"Đường D1, phường 25, quận Bình Thạnh,Phường 25,Bình Thạnh,TP. Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh,10.80189,106.7191,Samland Riverview,1/1/2013,2013-1,70,,,24,,,,,,,,Trung bình,,,
CC,Khu nhà ở kết hợp dịch vụ Gò Dầu,CCHMI0962,,0,"Đường Gò Dầu,Tân Quý,Quận Tân Phú,TP. Hồ Chí Minh",Quận Tân Phú,Hồ Chí Minh,10.79574,106.6212,Khu nhà ở kết hợp dịch vụ Gò Dầu,6/30/2021,2021-2,57,,,25,,,,,,,,Trung bình,,,
CC,The Vertex Private Residences,CCHMI0963,,0,"Số 3A – 3B, đường Tôn Đức Thắng,Bến Nghé,Quận 1,TP. Hồ Chí Minh",Quận 1,Hồ Chí Minh,10.77919,106.7074,The Vertex Private Residences,3/30/2020,2020-1,36,,,,,,,,,,,Cao cấp,,,
CC,Albany,CCHMI0964,,0,"Số 2, đường Lê Thước,Thảo Điền,Quận 2,TP. Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.80358,106.7455,Albany,12/30/2018,2018-4,22,,,,,,,,,,,Trung bình,,,
CC,TK Apartment,CCHMI0965,,0,,,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KDC 584 Tân Kiên,CCHMI0966,,0,,Bình Chánh,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung cư Chợ Quán,CCHMI0967,,0,,,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KĐT 5 Sao,CCHMI0968,,0,,,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Biệt thự Riviera,CCHMI0969,,0,,Quận 2,Hồ Chí Minh,10.806927,106.748745,Biệt thự Riviera,1/1/2007,2007-1,101,,,,,,,,,,,Trung bình,,,
CC,Biệt thự Phú Gia,CCHMI0970,,0,,Quận 7,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KĐT Phú Mỹ Hưng,CCHMI0971,,0,,Quận 7,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Sunrise City,CCHMI0972,,0,,Quận 7,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Lancaster Quận 1,CCHMI0973,,0,,Quận 1,Hồ Chí Minh,,,,,,,,,,,,,,,,,Cao cấp,,,
CC,Cotec Phú Xuân,CCHMI0974,,0,,Nhà Bè,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KDC Tân An Huy,CCHMI0975,,0,,Nhà Bè,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,The Venica,CCHMI0976,,0,,Quận 9,Hồ Chí Minh,,,The Venica,12/30/2016,2016-4,,,43,,,,,,,,,Trung bình,,,
CC,Grandnest Residence,CCHMI0977,,0,,Quận 7,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Quận 1,CCHMI0978,,0,,Quận 1,Hồ Chí Minh,,,,,,,,,,,,,,,,,Cao cấp,,,
CC,Villa Quận 2,CCHMI0979,,0,,Quận 2,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Quận 3,CCHMI0980,,0,,Quận 3,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Quận 4,CCHMI0981,,0,,Quận 4,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Quận 5,CCHMI0982,,0,,Quận 5,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Quận 7,CCHMI0983,,0,,Quận 7,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Quận 9,CCHMI0984,,0,,Quận 9,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Quận 10,CCHMI0985,,0,,Quận 10,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Bình Thạnh,CCHMI0986,,0,,Bình Thạnh,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Tân Bình,CCHMI0987,,0,,Tân Bình,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Phú Nhuận,CCHMI0988,,0,,Phú Nhuận,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Villa Thủ Đức,CCHMI0989,,0,,Thủ Đức,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Chung cư Lê Hồng Phong,CCHMI0990,,0,,Quận 10,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KDC Đông Thủ Thiêm,CCHMI0991,,0,,Quận 2,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KDC Huy Hoàng,CCHMI0992,,0,,Quận 2,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KDC Thế Kỷ,CCHMI0993,,0,,Quận 2,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KDC Sadeco,CCHMI0994,,0,,Quận 7,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,KDC Phú Mỹ,CCHMI0995,,0,,Quận 7,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Him Lam Kênh Tẻ,CCHMI0996,,0,,Quận 7,Hồ Chí Minh,,,,,,,,,,,,,,,,,Trung bình,,,
CC,Phúc An City,CCHMI0997,,0,,,Hồ Chí Minh,,,Phúc An City,1/11/2018,2018-1,800,,,,,,,,,,,Trung bình,,,
CH,AGI01-KC/An Giang-Trần H Đạo,AGI01,,0,"43/13A Trần Hưng Đạo, P. Mỹ Thạnh, Thành phố Long Xuyên, An Giang 880000, Vietnam",Long Xuyên,An Giang,10.3427254,105.4697126,,,,,,,,,,,,5840,1437,4.06,Trung bình,274011448,0,0
CH,BDU01-KC/Bình Dương-ĐL BDương,BDU01,,0,"273 Đại lộ Bình Dương, Phú Thọ, Thủ Dầu Một, Bình Dương, Vietnam",Thủ Dầu Một,Bình Dương,10.9729062,106.6709265,,,,,,,,,,,,16233,4882,3.33,Trung bình,478145534,0,0
CH,BLI01-KC/Bạc Liêu-Trần Huỳnh,BLI01,,0,"69 Trần Huỳnh, Phường 7, Bạc Liêu, 960000, Vietnam",x,Bạc Liêu,9.2931636,105.7189784,,,,,,,,,,,,50593,11444,4.42,Trung bình,540670321,0,0
CH,CTH01-KC/Cần Thơ-Đường 3T2,CTH01,,0,"226 Đường 3 Tháng 2, P, Ninh Kiều, Cần Thơ 900000, Vietnam",x,Cần Thơ,10.0212636,105.7621289,,,,,,,,,,,,40856,10070,4.06,Trung bình,432240136,0,0
CH,CTH02-KC/Cần Thơ-CMT8,CTH02,,0,"78 Cách Mạng Tháng Tám, P. Bùi Hữu Nghĩa, Quận Bình Thuỷ, Cần Thơ 900000, Việt Nam",x,Cần Thơ,10.0584346,105.7669633,,,,,,,,,,,,22830,5816,3.93,Trung bình,229188583,0,0
CH,DNA01-KC/Đà Nẵng-Điện Biên Phủ,DNA01,,0,"469 Điện Biên Phủ, P. Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng 550000, Việt Nam",x,Đà Nẵng,16.0661156,108.1922286,,,,,,,,,,,,58965,14679,4.02,Trung bình,437628579,0,0
CH,DNA02-KC/Đà Nẵng-Ng Tri Phương,DNA02,,0,"218 Nguyễn Tri Phương, Quận Thanh Khê, Đà Nẵng 550000, Việt Nam",x,Đà Nẵng,16.0581545,108.2061348,,,,,,,,,,,,46352,11567,4.01,Trung bình,260737872,0,0
CH,DNA03-KC/Đà Nẵng-127 Lý Thái Tổ,DNA03,,0,"127 Lý Thái Tổ, Quận Thanh Khê, Đà Nẵng 550000, Việt Nam",x,Đà Nẵng,16.066084,108.207088,,,,,,,,,,,,60856,15157,4.02,Trung bình,300385748,0,0
CH,DNI01-KC/Đồng Nai-Phạm V Thuận,DNI01,,0,"1052 Phạm Văn Thuận, P. Tân Mai, Thành phố Biên Hòa, Đồng Nai 810000, Việt Nam",x,Đồng Nai,10.9578273,106.8430488,,,,,,,,,,,,30173,8296,3.64,Trung bình,236574771,0,0
CH,HDU01-KC/Hải Dương-Lê Th Nghị,HDU01,,0,"188 Lê Thanh Nghị, Thành phố Hải Dương, Hải Dương 170000, Việt Nam",Hải Dương,Hải Dương,20.930804,106.321751,,,,,,,,,,,,26437,8201,3.22,Trung bình,396418307,0,0
CH,HMI01-KC/HMI-Ng Thị Minh Khai,HMI01,,0,"2 Bis Nguyễn Thị Minh Khai, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh,10.790472,106.705037,,,,,,,,,,,,95082,23546,4.04,Cao cấp,319279142.3,0,0
CH,HMI02-KC/HMI-Ng Thị Thập,HMI02,,0,"503 Nguyễn Thị Thập, P. Tân Phong, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh,10.738923,106.711402,,,,,,,,,,,,51239,12515,4.09,Trung bình,384157592.8,0,0
CH,HMI03-HMI-Sư Vạn Hạnh,,,0,,Quận 10,Hồ Chí Minh,10.776724,106.666348,,,,,,,,,,,,,,,,553268896,0,1
CH,HMI04-KC/HMI-Phan Văn Trị,HMI04,,0,"354 Phan Văn Trị, P. 11, Quận Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh,10.8211124,106.6939623,,,,,,,,,,,,100830,25444,3.96,Trung bình,573925870,0,0
CH,HMI05-KC/HMI-Bình Phú,HMI05,,0,"40 Bình Phú, P. 11, Quận 6, Hồ Chí Minh",Quận 6,Hồ Chí Minh,10.7392953,106.6293748,,,,,,,,,,,,99921,23103,4.33,Trung bình,304746899.5,0,0
CH,HMI06-KC/HMI-Lê Trọng Tấn,HMI06,,0,"212 Lê Trọng Tấn, P. Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh,10.8071672,106.6238792,,,,,,,,,,,,84352,21859,3.86,Trung bình,259418187,1,0
CH,HMI07-KC/HMI-Ng Hữu Cảnh,HMI07,,0,"67 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh,10.7962002,106.7188659,,,,,,,,,,,,96718,23743,4.07,Trung bình,546591579.8,0,0
CH,HMI08-KC/HMI-Lũy Bán Bích,HMI08,,0,"462 Lũy Bán Bích, P. Hòa Thạnh, Quận Tân Phú, Hồ Chí Minh",Tân Phú,Hồ Chí Minh,10.779125,106.635667,,,,,,,,,,,,100242,25936,3.86,Trung bình,395795765.8,0,0
CH,HMI09-KC/HMI-Quốc lộ 50,HMI09,,0,"A3/9 Quốc Lộ 50, Huyện Bình Chánh, Hồ Chí Minh 700000, Việt Nam",Bình Chánh,Hồ Chí Minh,10.7311564,106.6559868,,,,,,,,,,,,48059,11875,4.05,Trung bình,290164248.6,1,0
CH,HMI10-KC/HMI-339Lạc Long Quân,HMI10,,0,"339 Lạc Long Quân, Phường 5, Quận 11, TP Hồ Chí Minh",Quận 11,Hồ Chí Minh,10.7717411,106.6458204,,,,,,,,,,,,124678,29146,4.28,Trung bình,412720062.4,0,0
CH,HMI11-KC/HMI-107 Khánh Hội,HMI11,,0,"107 Khánh Hội, Phường 3, Quận 04, TP Hồ Chí Minh",Quận 4,Hồ Chí Minh,10.7553331,106.7016505,,,,,,,,,,,,123510,26727,4.62,Trung bình,378999781.7,0,0
CH,HMI12-KC/HMI-148 Trần Não,HMI12,,0,"148 Trần Não, Phường An Bình, Quận 02, TP Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.78273,106.729119,,,,,,,,,,,,13652,3486,3.92,Trung bình,553154966.7,0,0
CH,HMI13-KC/HMI-512 Lý Thái Tổ,HMI13,,0,"512-514 Lý Thái Tổ, Phường 10, Quận 10, TP Hồ Chí Minh",Quận 10,Hồ Chí Minh,10.7679329,106.6713857,,,,,,,,,,,,133210,31679,4.2,Trung bình,356638350.1,0,0
CH,HMI14-KC/HMI-1031 Hậu Giang,HMI14,,0,"1031 Hậu Giang, Phường 11, Quận 6, TP Hồ Chí Minh",Quận 6,Hồ Chí Minh,10.745444,106.624916,,,,,,,,,,,,95570,23125,4.13,Trung bình,387774493,0,0
CH,HMI15-KC/HMI-122 Nguyễn Oanh,HMI15,,0,"122 -124 Nguyễn Oanh, Phường 7, Quận Gò Vấp, TP Hồ Chí Minh",Gò Vấp,Hồ Chí Minh,10.829081,106.678895,,,,,,,,,,,,107311,27519,3.9,Trung bình,452148200.5,0,0
CH,HMI16-KC/HMI-143 Nguyễn Văn Cừ,HMI16,,0,"143-145 Nguyễn Văn Cừ, Phường 2, Quận 5, TP Hồ Chí Minh",Quận 5,Hồ Chí Minh,10.7576906,106.684459,,,,,,,,,,,,116673,27483,4.25,Trung bình,373966252.5,0,1
CH,HMI17-KC/HMI-179 Bạch Đằng,HMI17,,0,"179 Bạch Đằng, Phường 15, Quận Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,Hồ Chí Minh,10.802903,106.707865,,,,,,,,,,,,104999,25761,4.08,Trung bình,644586413.4,0,0
CH,HMI18-KC/HMI-341 Ng Duy Trinh,HMI18,,0,"341 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, TP Hồ Chí Minh",Quận 2,Hồ Chí Minh,10.7882864,106.7667926,,,,,,,,,,,,12907,3296,3.92,Trung bình,407143435.2,0,0
CH,HMI19-KC/HMI-116 Phổ Quang,HMI19,,0,"116 Phổ Quang, Phường 9, Quận Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,Hồ Chí Minh,10.8085671,106.671419,,,,,,,,,,,,98733,23549,4.19,Trung bình,343641462.9,0,0
CH,HMI20-KC/HMI-1060 Quang Trung,HMI20,,0,"1060 Quang Trung, Phường 08, Quận Gò Vấp, TP Hồ Chí Minh",Gò Vấp,Hồ Chí Minh,10.8406966,106.6458434,,,,,,,,,,,,106602,27346,3.9,Trung bình,170027994.4,1,0
CH,HMI21-KC/HMI-215 Ph Đình Phùng,HMI21,,0,"215 Phan Đình Phùng, Phường 15, Quận Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,Hồ Chí Minh,10.795823,106.681755,,,,,,,,,,,,121694,28511,4.27,Trung bình,234400478.1,1,1
CH,HMI22-KC/HMI-138A Trường Chinh,HMI22,,0,"138A Trường Chinh, Phường 12, Quận Tân Bình, TP. HCM",Tân Bình,Hồ Chí Minh,10.7947032,106.6502842,,,,,,,,,,,,100402,24351,4.12,Trung bình,225351458.8,1,0
CH,HMI23-KC/HMI-28 Mai Chí Thọ,HMI23,,0,"Lô 10 - Tháp 2 - Chung cư The Sun Avenue, số 28 Mai Chí Thọ, P. An Phú, Quận 2, TP HCM",Quận 2,Hồ Chí Minh,10.7852973,106.7480828,,,,,,,,,,,,8521,2176,3.92,Trung bình,203449662.9,1,0
CH,HMI24-KC/HMI-138 Đồng Văn Cống,HMI24,,0,138 Đồng Văn Cống,Quận 2,Hồ Chí Minh,10.7778023,106.7583044,,,,,,,,,,,,14876,3798,3.92,Trung bình,143952053.2,1,1
CH,HNI01-KC/Hà Nội-Ng Phong Sắc,HNI01,,0,"31-33 Nguyễn Phong Sắc, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Hà Nội,21.0369662,105.7898606,,,,,,,,,,,,69498,20100,3.46,Trung bình,388331653.1,0,0
CH,HNI02/Hà Nội-Lạc Long Quân,,,,,,,21.069979,105.811889,,,,,,,,,,,,,,,,271280320,1,1
CH,HNI03/Hà Nội-408 Xã Đàn,,,,,,,21.015438,105.833337,,,,,,,,,,,,,,,,1364843453,0,1
CH,HNI07/Hà Nội-Hồ Tùng Mậu,,,,,,,21.040274,105.766284,,,,,,,,,,,,,,,,183405477,1,1
CH,HNI08/Hà Nội-Cầu Bươu,,,,,,,20.962229,105.799047,,,,,,,,,,,,,,,,230762620,0,1
CH,HNI14/Hà Nội-134 Thái Hà,,,,,,,21.012187,105.821144,,,,,,,,,,,,,,,,383734757,0,1
CH,HNI15/Hà Nội-142 Tr Duy Hưng,,,,,,,21.010269,105.798842,,,,,,,,,,,,,,,,301622415,1,1
CH,HNI16/Hà Nội-107 Tôn Đức Thắng,,,,,,,21.023853,105.832516,,,,,,,,,,,,,,,,150133319,1,1
CH,HNI17/Hà Nội-11 Kim Đồng,,,,,,,20.983197,105.843739,,,,,,,,,,,,,,,,119426464,0,1
CH,HNI23/Hà Nội-101-H1 Láng Hạ,,,,,,,21.013841,105.813527,,,,,,,,,,,,,,,,117163255,1,1
CH,HNI24/Hà Nội - Lai Xá,,,,,,,21.057192,105.728691,,,,,,,,,,,,,,,,192881177,0,0
CH,HNI04-KC/Hà Nội-Times City,HNI04,,0,Times City,Thanh Xuân,Hà Nội,20.9950438,105.8682181,,,,,,,,,,,,83353,22096,3.77,Trung bình,250246182,0,0
CH,HNI05-KC/Hà Nội-Đường Láng,HNI05,,0,"808 Đường Láng, Quận Đống Đa, Hà Nội",Đống Đa,Hà Nội,21.0182934,105.8029595,,,,,,,,,,,,101449,28111,3.61,Trung bình,252373976,1,0
CH,HNI06-KC/Hà Nội-Ng Văn Cừ,HNI06,,0,"576 Nguyễn Văn Cừ, Quận Long Biên, Hà Nội",Long Biên,Hà Nội,21.0509992,105.8850378,,,,,,,,,,,,27567,7647,3.6,Trung bình,328155712.2,1,0
CH,HNI09-KC/Hà Nội-Minh Khai,HNI09,,0,"490 Minh Khai, Quận Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Hà Nội,20.998391,105.868645,,,,,,,,,,,,90233,23611,3.82,Trung bình,488828487.8,0,0
CH,HNI10-KC/Hà Nội-209 Xã Đàn,HNI10,,0,"209 Xã Đàn,",Đống Đa,Hà Nội,21.0155541,105.8324985,,,,,,,,,,,,131786,35683,3.69,Trung bình,493208605.3,0,0
CH,HNI11-KC/Hà Nội-Võ Chí Công,HNI11,,0,"72 Võ Chí Công, P.Nghĩa Đô, Q. Cầu Giấy. TP. Hà Nội",Cầu Giấy,Hà Nội,21.0502979,105.804861,,,,,,,,,,,,53250,14761,3.61,Trung bình,537870443.7,0,0
